2700000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2800000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2900000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3100000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3200000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3300000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3400000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3500000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3600000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3700000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3800000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3900000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4100000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4200000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4300000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4400000 0 1474 1474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4500000 0 2948 2948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4600000 0 4422 4422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4700000 0 5896 5896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4800000 0 7370 7370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4900000 0 8844 8844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5000000 0 10318 10318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5100000 0 11792 11792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5200000 0 13266 13266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5300000 0 14740 14740 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5400000 0 16214 16214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5500000 0 17688 17688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5600000 0 19162 19162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5700000 0 20636 20636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5800000 0 22110 22110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5900000 0 23584 23584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6000000 0 25058 25058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6100000 0 26532 26532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6200000 0 28006 28006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6300000 0 29480 29480 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6400000 0 30954 30954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6500000 0 32428 32428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6600000 0 33902 33902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6700000 0 35376 35376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6800000 0 36850 36850 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6900000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7000000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7100000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7200000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7300000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7400000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7500000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7600000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7700000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7800000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7900000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8000000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8100000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8200000 0 38324 38324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8300000 0 39798 39798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8400000 0 41272 41272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8500000 0 42746 42746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8600000 0 44220 44220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8700000 0 45694 45694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8800000 0 47168 47168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8900000 0 48642 48642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9000000 0 50116 50116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9100000 0 51590 51590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9200000 0 53064 53064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9300000 0 54538 54538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9400000 0 56012 56012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9500000 0 57486 57486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9600000 0 58960 58960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9700000 0 60434 60434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9800000 0 61908 61908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9900000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10000000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10100000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10200000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10300000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10400000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10500000 0 63382 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10600000 0 66330 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10700000 0 69278 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10800000 0 72226 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10900000 0 75174 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11000000 0 78122 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11100000 0 78122 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11200000 0 78122 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11300000 0 78122 63382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11400000 0 79596 64856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11500000 0 81070 66330 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11600000 0 82544 67804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11700000 0 84018 69278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11800000 0 85492 70752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11900000 0 86966 72226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12000000 0 88440 73700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12100000 0 89914 75174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12200000 0 91388 76648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12300000 0 92862 78122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12400000 0 94336 79596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12500000 0 95810 81070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12600000 0 97284 82544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12700000 0 98758 84018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12800000 0 100232 85492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12900000 0 101706 86966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13000000 0 103180 88440 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13100000 0 104654 89914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13200000 0 106128 91388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13300000 0 107602 92862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13400000 0 109076 94336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13500000 0 110550 95810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13600000 0 112024 97284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13700000 0 113498 98758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13800000 0 114972 100232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13900000 0 116446 101706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14000000 0 117920 103180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14100000 0 119394 104654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14200000 0 120868 106128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14300000 0 122342 107602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14400000 0 123816 109076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14500000 0 125290 110550 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14600000 0 126764 112024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14700000 0 128238 113498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14800000 0 129712 114972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14900000 0 131186 116446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15000000 0 132660 117920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15100000 0 134134 119394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15200000 0 135608 120868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15300000 0 137082 122342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15400000 0 138556 123816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15500000 0 140030 125290 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15600000 0 141504 126764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15700000 0 142978 128238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15800000 0 144452 129712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15900000 0 145926 131186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16000000 0 147400 132660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16100000 0 148874 134134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16200000 0 150348 135608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16300000 0 151822 137082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16400000 0 153296 138556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16500000 0 154770 140030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16600000 0 156244 141504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16700000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16800000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16900000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17000000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17100000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17200000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17300000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17400000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17500000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17600000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17700000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17800000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17900000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18000000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18100000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18200000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18300000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18400000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18500000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18600000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18700000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18800000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18900000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19000000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19100000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19200000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19300000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19400000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19500000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19600000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19700000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19800000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19900000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20000000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20100000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20200000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20300000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20400000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20500000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20600000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20700000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20800000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20900000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21000000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21100000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21200000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21300000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21400000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21500000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21600000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21700000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21800000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21900000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22000000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22100000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22200000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22300000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22400000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22500000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22600000 0 157718 142978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22700000 0 157718 145926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22800000 0 157718 148874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22900000 0 157718 151822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23000000 0 157718 154770 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23100000 0 157718 157718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23200000 0 157718 157718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23300000 0 157718 157718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23400000 0 157718 157718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23500000 0 157718 157718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23600000 0 157718 157718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23700000 0 157718 160666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23800000 0 157718 160666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23900000 0 157718 160666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24000000 0 157718 160666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24100000 0 157718 160666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24200000 0 157718 163614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24300000 0 157718 166562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24400000 0 157718 166562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24500000 0 157718 166562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24600000 0 157718 169510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24700000 0 157718 172458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24800000 0 157718 172458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24900000 0 157718 172458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25000000 0 157718 172458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25100000 0 157718 172458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25200000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25300000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25400000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25500000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25600000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25700000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25800000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25900000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26000000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26100000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26200000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26300000 0 157718 175406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26400000 0 159192 176880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26500000 0 160666 178354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
